list_time,area,area_name,price,price_string,rooms,property_legal_document,property_road_condition,property_back_condition,size,ward,ward_name,toilets,floors,house_type,furnishing_sell,longitude,latitude,street_id,width,projectid,price_m2
01 October 2021,81,Quận Long Biên,1950000000,"1,95 tỷ",4.0,1.0,1.0,1.0,42.0,102,Phường Cự Khối,3.0,3.5714285714285716,3.0,2.0,105.89728,21.01363,0.0,4.591384987893445,0.0,46428571.428571425
15 November 2021,81,Quận Long Biên,7460000000,"7,46 tỷ",4.0,1.0,1.0,1.0,66.0,99,Phường Ngọc Thụy,4.0,5.0,1.0,1.0,105.81381125871053,21.010090290259843,1282.0,4.0,0.0,113030303.03030303
15 October 2021,86,Quận Hà Đông,2450000000,"2,45 tỷ",2.0,1.0,0.0,0.0,40.0,25,Phường Hà Cầu,3.0,4.0,3.0,2.0,105.78455,20.96014,0.0,4.591384987893445,0.0,61250000.0
12 October 2021,123,Huyện Gia Lâm,13000000000,13 tỷ,6.0,1.0,0.0,0.0,70.0,153,Thị trấn Trâu Quỳ,3.0,4.0,4.0,4.0,105.93582065217387,21.01129265306123,2496.0,6.0,2248.0,185714285.7142857
13 September 2021,81,Quận Long Biên,11000000000,11 tỷ,5.0,1.0,1.0,1.0,96.0,105,Phường Sài Đồng,4.0,5.0,4.0,4.0,105.91374,21.03445,1420.0,6.0,0.0,114583333.33333333
24 September 2021,81,Quận Long Biên,2100000000,"2,1 tỷ",1.0,1.0,0.0,0.0,54.0,101,Phường Phúc Lợi,3.762751202943674,1.0,3.0,4.0,105.92365,21.04662,1415.0,3.3,0.0,38888888.88888889
30 September 2021,79,Quận Cầu Giấy,3350000000,"3,35 tỷ",3.0,1.0,0.0,0.0,25.0,146,Phường Quan Hoa,5.0,5.0,3.0,2.0,105.80036,21.03815,849.0,3.1,0.0,134000000.0
22 September 2021,80,Quận Hoàng Mai,11000000000,11 tỷ,11.0,1.0,0.0,1.0,115.0,51,Phường Lĩnh Nam,7.0,4.467237714043407,1.0,4.0,105.67174,21.06291,1017.0,4.591384987893445,0.0,95652173.91304348
09 October 2021,86,Quận Hà Đông,2780000000,"2,78 tỷ",1.0,1.0,1.0,0.0,22.0,30,Phường Mộ Lao,1.0,4.467237714043407,3.0,4.0,105.77879,20.98074,1884.0,4.5,0.0,126363636.36363636
16 September 2021,80,Quận Hoàng Mai,4300000000,"4,3 tỷ",6.0,1.0,1.0,1.0,41.0,52,Phường Yên Sở,6.0,4.467237714043407,3.0,4.0,105.86467,20.97987,1016.0,4.591384987893445,0.0,104878048.7804878
17 October 2021,121,Quận Nam Từ Liêm,25000000000,25 tỷ,2.0,0.0,0.0,0.0,200.0,60,Phường Mỹ Đình 2,3.762751202943674,4.467237714043407,1.0,4.0,105.81381125871053,21.010090290259843,2253.0,4.591384987893445,0.0,125000000.0
14 October 2021,81,Quận Long Biên,4500000000,"4,5 tỷ",3.0,1.0,1.0,0.0,40.0,107,Phường Gia Thụy,4.0,4.0,3.0,1.0,105.87768,21.04666,1289.0,4.0,0.0,112500000.0
22 November 2021,79,Quận Cầu Giấy,5900000000,"5,9 tỷ",4.0,1.0,0.0,1.0,64.0,151,Phường Dịch Vọng,4.0,5.0,3.0,4.0,105.79103,21.03381,879.0,5.0,1.0,92187500.0
01 November 2021,77,Quận Thanh Xuân,7700000000,"7,7 tỷ",4.0,1.0,0.0,0.0,90.0,70,Phường Khương Đình,2.0,2.0,3.0,4.0,105.81381125871053,21.010090290259843,0.0,10.0,0.0,85555555.55555555
18 September 2021,77,Quận Thanh Xuân,8880000000,"8,88 tỷ",4.0,1.0,0.0,1.0,68.0,74,Phường Thanh Xuân Bắc,3.0,4.0,1.0,4.0,105.79948,20.99214,674.0,5.0,0.0,130588235.29411764
18 October 2021,121,Quận Nam Từ Liêm,3850000000,"3,85 tỷ",5.0,1.0,0.0,0.0,53.0,61,Phường Mỹ Đình 1,4.0,4.0,3.0,2.0,105.81381125871053,21.010090290259843,2316.0,5.0,0.0,72641509.43396227
14 September 2021,121,Quận Nam Từ Liêm,3200000000,"3,2 tỷ",3.0,1.0,0.0,0.0,40.0,61,Phường Mỹ Đình 1,2.0,4.0,3.0,2.0,105.76832,21.02741,2274.0,4.0,0.0,80000000.0
26 September 2021,129,Quận Bắc Từ Liêm,4500000000,"4,5 tỷ",4.0,1.0,1.0,0.0,70.0,36,Phường Phú Diễn,3.0,4.0,3.0,2.0,105.76359,21.05034,2652.0,3.7,0.0,64285714.28571428
09 November 2021,80,Quận Hoàng Mai,2500000000,"2,5 tỷ",3.0,1.0,0.0,0.0,30.0,48,Phường Mai Động,2.0,4.0,3.0,2.0,105.86467,20.97987,1016.0,4.591384987893445,0.0,83333333.33333333
20 November 2021,121,Quận Nam Từ Liêm,3050000000,"3,05 tỷ",3.0,1.0,1.0,0.0,33.0,62,Phường Tây Mỗ,4.0,5.0,3.0,4.0,105.78051,21.12864,2224.0,4.591384987893445,0.0,92424242.42424242
14 October 2021,86,Quận Hà Đông,1600000000,"1,6 tỷ",3.0,0.0,0.0,0.0,34.0,22,Phường Yên Nghĩa,2.0,4.467237714043407,3.0,4.0,105.77879,20.98074,1884.0,3.0,0.0,47058823.52941176
11 October 2021,80,Quận Hoàng Mai,2500000000,"2,5 tỷ",3.0,1.0,0.0,0.0,30.0,53,Phường Vĩnh Hưng,3.0,5.0,3.0,2.0,105.81381125871053,21.010090290259843,1037.0,4.591384987893445,0.0,83333333.33333333
24 September 2021,80,Quận Hoàng Mai,7500000000,"7,5 tỷ",4.0,1.0,1.0,0.0,45.0,46,Phường Giáp Bát,3.0,5.0,1.0,4.0,105.86124,20.98513,953.0,5.0,0.0,166666666.66666666
24 September 2021,86,Quận Hà Đông,2900000000,"2,9 tỷ",5.0,0.0,0.0,0.0,50.0,20,Phường La Khê,5.0,3.0,3.0,4.0,105.7591,20.96909,1851.0,4.591384987893445,0.0,58000000.0
06 October 2021,80,Quận Hoàng Mai,3700000000,"3,7 tỷ",3.0,1.0,0.0,0.0,45.0,48,Phường Mai Động,3.762751202943674,4.467237714043407,3.0,4.0,105.77833,20.97145,989.0,4.591384987893445,0.0,82222222.22222222
02 October 2021,80,Quận Hoàng Mai,3000000000,3 tỷ,3.0,1.0,0.0,0.0,35.0,46,Phường Giáp Bát,4.0,5.0,3.0,4.0,105.84358,20.98518,965.0,4.0,0.0,85714285.71428572
22 November 2021,80,Quận Hoàng Mai,2600000000,"2,6 tỷ",4.0,1.0,0.0,0.0,50.0,53,Phường Vĩnh Hưng,4.0,4.467237714043407,3.0,4.0,105.87827,20.98661,0.0,4.591384987893445,1.0,52000000.0
30 September 2021,79,Quận Cầu Giấy,19000000000,19 tỷ,8.0,1.0,0.0,0.0,72.0,148,Phường Trung Hoà,5.0,5.0,1.0,4.0,105.79815,21.00957,874.0,4.0,0.0,263888888.8888889
14 September 2021,81,Quận Long Biên,8150000000,"8,15 tỷ",5.0,1.0,0.0,1.0,62.0,104,Phường Giang Biên,4.0,6.0,1.0,1.0,105.71665,20.93034,1129.0,7.0,1.0,131451612.90322581
13 October 2021,74,Quận Ba Đình,8000000000,8 tỷ,3.0,1.0,1.0,0.0,30.0,118,Phường Vĩnh Phúc,4.0,4.467237714043407,1.0,4.0,105.80831,21.03641,302.0,4.5,0.0,266666666.66666666
10 November 2021,78,Quận Tây Hồ,10800000000,"10,8 tỷ",4.0,1.0,1.0,0.0,89.0,158,Phường Xuân La,4.0,4.467237714043407,3.0,4.0,105.80409,21.04984,770.0,8.0,0.0,121348314.60674158
10 September 2021,86,Quận Hà Đông,3450000000,"3,45 tỷ",3.0,0.0,0.0,0.0,35.0,28,Phường Quang Trung,3.762751202943674,4.467237714043407,1.0,4.0,105.77533,20.97269,1837.0,4.591384987893445,1.0,98571428.57142857
17 November 2021,75,Quận Đống Đa,15500000000,"15,5 tỷ",7.0,1.0,1.0,1.0,50.0,130,Phường Trung Liệt,7.0,8.0,1.0,4.0,105.81981,21.01311,431.0,3.6,0.0,310000000.0
14 September 2021,80,Quận Hoàng Mai,3500000000,"3,5 tỷ",3.0,1.0,0.0,0.0,30.0,54,Phường Tương Mai,4.0,4.467237714043407,3.0,1.0,105.857,20.98837,973.0,4.591384987893445,0.0,116666666.66666667
29 September 2021,121,Quận Nam Từ Liêm,3400000000,"3,4 tỷ",3.0,1.0,0.0,0.0,32.0,61,Phường Mỹ Đình 1,3.0,4.467237714043407,3.0,2.0,105.77438,21.02742,2301.0,4.0,0.0,106250000.0
10 September 2021,76,Quận Hai Bà Trưng,5500000000,"5,5 tỷ",7.0,1.0,1.0,1.0,37.0,86,Phường Đồng Tâm,4.0,5.0,3.0,2.0,105.81381125871053,21.010090290259843,511.0,4.591384987893445,0.0,148648648.64864865
10 September 2021,81,Quận Long Biên,3000000000,3 tỷ,4.0,1.0,0.0,0.0,33.0,108,Phường Ngọc Lâm,3.0,4.467237714043407,1.0,4.0,105.87394,21.0363,0.0,4.591384987893445,0.0,90909090.9090909
11 September 2021,76,Quận Hai Bà Trưng,4800000000,"4,8 tỷ",4.0,1.0,0.0,1.0,62.0,86,Phường Đồng Tâm,3.0,4.032258064516129,3.0,1.0,105.84276,20.99676,579.0,4.0,0.0,77419354.83870968
05 October 2021,86,Quận Hà Đông,1450000000,"1,45 tỷ",2.0,0.0,0.0,0.0,23.0,23,Phường Văn Quán,1.0,4.467237714043407,3.0,4.0,105.78153,20.97528,36088.0,4.591384987893445,0.0,63043478.26086956
11 September 2021,73,Quận Hoàn Kiếm,6900000000,"6,9 tỷ",2.0,1.0,0.0,0.0,45.0,166,Quận Hoàn Kiếm,2.0,2.0,1.0,3.0,105.84822,21.03516,59.0,5.4,0.0,153333333.33333334
11 September 2021,75,Quận Đống Đa,9000000000,9 tỷ,6.0,1.0,0.0,0.0,68.0,124,Phường Ô Chợ Dừa,5.0,5.0,3.0,4.0,105.82743,21.01892,370.0,4.0,0.0,132352941.1764706
11 September 2021,77,Quận Thanh Xuân,5200000000,"5,2 tỷ",4.0,1.0,0.0,1.0,40.0,70,Phường Khương Đình,3.0,5.0,3.0,2.0,105.81357,20.99221,655.0,5.0,0.0,130000000.0
02 October 2021,78,Quận Tây Hồ,3800000000,"3,8 tỷ",4.0,1.0,0.0,1.0,45.0,161,Phường Thụy Khuê,5.0,5.0,3.0,1.0,105.82095,21.04344,757.0,4.2,0.0,84444444.44444445
12 September 2021,76,Quận Hai Bà Trưng,5500000000,"5,5 tỷ",4.0,1.0,1.0,0.0,30.0,82,Phường Vĩnh Tuy,4.0,5.0,3.0,2.0,105.86375,21.00371,535.0,4.0,0.0,183333333.33333334
12 September 2021,77,Quận Thanh Xuân,4300000000,"4,3 tỷ",5.0,1.0,0.0,1.0,54.0,75,Phường Khương Mai,3.762751202943674,5.0,4.0,4.0,105.7472,20.97715,663.0,4.591384987893445,0.0,79629629.62962963
12 September 2021,121,Quận Nam Từ Liêm,6000000000,6 tỷ,5.0,0.0,0.0,0.0,38.0,61,Phường Mỹ Đình 1,3.762751202943674,6.0,3.0,4.0,105.77454,21.03114,0.0,4.591384987893445,0.0,157894736.84210527
12 September 2021,79,Quận Cầu Giấy,5200000000,"5,2 tỷ",4.0,0.0,0.0,0.0,50.0,146,Phường Quan Hoa,4.0,4.467237714043407,3.0,4.0,105.80039,21.03468,817.0,4.591384987893445,0.0,104000000.0
12 September 2021,74,Quận Ba Đình,16870000000,"16,87 tỷ",4.0,1.0,1.0,0.0,68.0,119,Phường Giảng Võ,4.0,4.0,2.0,4.0,105.82483,21.02781,244.0,4.0,0.0,248088235.29411766
12 September 2021,77,Quận Thanh Xuân,4350000000,"4,35 tỷ",4.0,1.0,1.0,1.0,36.0,74,Phường Thanh Xuân Bắc,3.0,3.888888888888889,3.0,4.0,105.80764110798097,20.986773107769288,671.0,4.591384987893445,0.0,120833333.33333333
12 September 2021,79,Quận Cầu Giấy,4000000000,4 tỷ,6.0,0.0,0.0,0.0,50.0,151,Phường Dịch Vọng,3.762751202943674,5.0,3.0,4.0,105.79589,21.0344,797.0,4.591384987893445,0.0,80000000.0
12 September 2021,86,Quận Hà Đông,8550000000,"8,55 tỷ",6.0,0.0,0.0,0.0,50.0,30,Phường Mộ Lao,6.0,6.0,1.0,4.0,105.78392,20.98562,1841.0,4.0,1.0,171000000.0
15 November 2021,84,Huyện Thanh Trì,3300000000,"3,3 tỷ",4.0,1.0,1.0,0.0,55.0,12,Thị trấn Văn Điển,3.0,4.467237714043407,3.0,4.0,105.8597,20.94474,0.0,4.591384987893445,0.0,60000000.0
12 September 2021,76,Quận Hai Bà Trưng,7000000000,7 tỷ,2.0,1.0,1.0,1.0,55.0,83,Phường Bạch Mai,2.0,4.0,3.0,2.0,105.857,20.98837,530.0,4.591384987893445,1.0,127272727.27272727
12 September 2021,86,Quận Hà Đông,7500000000,"7,5 tỷ",5.0,0.0,0.0,0.0,80.0,29,Phường Phú La,4.0,4.467237714043407,4.0,4.0,105.76865,20.96193,1935.0,4.591384987893445,1.0,93750000.0
12 September 2021,121,Quận Nam Từ Liêm,5800000000,"5,8 tỷ",3.0,1.0,0.0,1.0,89.0,60,Phường Mỹ Đình 2,2.0,1.0,3.0,4.0,105.77438,21.02742,2301.0,9.0,0.0,65168539.32584269
12 September 2021,77,Quận Thanh Xuân,3850000000,"3,85 tỷ",4.0,1.0,0.0,0.0,35.0,72,Phường Nhân Chính,4.0,5.0,3.0,2.0,105.85464,20.986773107769288,688.0,3.3,0.0,110000000.0
12 September 2021,81,Quận Long Biên,8000000000,8 tỷ,4.0,1.0,1.0,0.0,80.0,107,Phường Gia Thụy,4.0,4.467237714043407,3.0,4.0,105.87769,21.04667,1289.0,4.591384987893445,0.0,100000000.0
12 September 2021,86,Quận Hà Đông,3800000000,"3,8 tỷ",3.0,0.0,0.0,0.0,35.0,23,Phường Văn Quán,3.0,4.467237714043407,1.0,4.0,105.78811,20.97726,1836.0,4.591384987893445,0.0,108571428.57142857
04 October 2021,76,Quận Hai Bà Trưng,7100000000,"7,1 tỷ",4.0,1.0,1.0,1.0,52.0,87,Phường Trương Định,4.0,5.0,3.0,2.0,105.84494,20.99069,560.0,4.0,0.0,136538461.53846154
13 September 2021,79,Quận Cầu Giấy,12300000000,"12,3 tỷ",4.0,1.0,0.0,0.0,85.0,151,Phường Dịch Vọng,4.0,5.0,3.0,4.0,105.79573,21.03444,0.0,5.0,0.0,144705882.3529412
13 September 2021,121,Quận Nam Từ Liêm,2500000000,"2,5 tỷ",4.0,0.0,0.0,0.0,30.0,62,Phường Tây Mỗ,3.0,4.0,3.0,4.0,105.77047308811039,21.13424,2216.0,3.0,0.0,83333333.33333333
17 September 2021,121,Quận Nam Từ Liêm,4300000000,"4,3 tỷ",2.0,1.0,1.0,0.0,45.0,60,Phường Mỹ Đình 2,1.0,4.467237714043407,1.0,4.0,105.77438,21.02742,2301.0,4.0,1.0,95555555.55555555
13 September 2021,76,Quận Hai Bà Trưng,3350000000,"3,35 tỷ",6.0,1.0,0.0,1.0,39.0,88,Phường Thanh Lương,4.0,5.0,3.0,4.0,105.86375,21.00371,535.0,4.0,0.0,85897435.8974359
13 September 2021,75,Quận Đống Đa,4500000000,"4,5 tỷ",9.0,1.0,0.0,0.0,39.0,131,Phường Phương Mai,4.0,6.0,3.0,4.0,105.83143,21.00007,463.0,4.2,0.0,115384615.38461539
13 September 2021,81,Quận Long Biên,13000000000,13 tỷ,3.0,1.0,1.0,1.0,160.0,106,Phường Bồ Đề,3.0,3.0,4.0,2.0,105.87905,21.04642,1287.0,6.0,0.0,81250000.0
14 September 2021,81,Quận Long Biên,9000000000,9 tỷ,6.0,1.0,1.0,1.0,75.0,108,Phường Ngọc Lâm,7.0,4.467237714043407,1.0,1.0,105.87201,21.04772,1281.0,7.0,0.0,120000000.0
14 September 2021,73,Quận Hoàn Kiếm,7500000000,"7,5 tỷ",1.0,0.0,0.0,0.0,38.0,166,Quận Hoàn Kiếm,1.0,4.467237714043407,1.0,4.0,105.77504,21.024919718309857,150.0,4.0,0.0,197368421.0526316
14 September 2021,79,Quận Cầu Giấy,7800000000,"7,8 tỷ",5.0,0.0,0.0,0.0,60.0,145,Phường Nghĩa Đô,5.0,4.467237714043407,1.0,4.0,105.79027,21.01958,886.0,4.591384987893445,0.0,130000000.0
20 November 2021,80,Quận Hoàng Mai,2350000000,"2,35 tỷ",4.0,1.0,0.0,0.0,31.0,55,Phường Thanh Trì,5.0,4.467237714043407,3.0,4.0,105.88937,20.99334,0.0,4.591384987893445,1.0,75806451.61290322
14 September 2021,79,Quận Cầu Giấy,4200000000,"4,2 tỷ",5.0,1.0,0.0,0.0,58.0,148,Phường Trung Hoà,5.0,5.0,3.0,2.0,105.79945,21.02238,0.0,3.0,0.0,72413793.10344827
14 September 2021,86,Quận Hà Đông,2600000000,"2,6 tỷ",4.0,1.0,0.0,1.0,40.0,31,Phường Kiến Hưng,5.0,5.0,3.0,1.0,105.7824,20.96005,1794.0,4.0,0.0,65000000.0
12 November 2021,79,Quận Cầu Giấy,23900000000,"23,9 tỷ",4.0,1.0,0.0,1.0,65.0,146,Phường Quan Hoa,3.0,4.0,1.0,4.0,105.79589,21.0344,797.0,4.2,0.0,367692307.6923077
14 September 2021,79,Quận Cầu Giấy,4000000000,4 tỷ,3.0,1.0,0.0,1.0,35.0,149,Phường Yên Hoà,2.0,5.0,1.0,1.0,105.81381125871053,21.010090290259843,822.0,4.0,0.0,114285714.28571428
14 September 2021,76,Quận Hai Bà Trưng,4600000000,"4,6 tỷ",3.0,0.0,0.0,0.0,50.0,89,Phường Quận Hai Bà Trưng,3.0,3.0,3.0,4.0,105.851,21.01432,0.0,4.591384987893445,0.0,92000000.0
14 September 2021,81,Quận Long Biên,2800000000,"2,8 tỷ",4.0,1.0,1.0,0.0,38.89,101,Phường Phúc Lợi,2.0,4.0,3.0,2.0,105.83596,21.03998,1241.0,5.0,0.0,71997942.91591668
14 September 2021,81,Quận Long Biên,2900000000,"2,9 tỷ",3.0,1.0,0.0,0.0,32.0,103,Phường Long Biên,4.0,4.467237714043407,3.0,4.0,105.89638,21.02701,0.0,4.591384987893445,0.0,90625000.0
14 September 2021,79,Quận Cầu Giấy,12800000000,"12,8 tỷ",4.0,0.0,0.0,0.0,70.0,145,Phường Nghĩa Đô,5.0,4.467237714043407,1.0,4.0,105.80039,21.03468,817.0,4.591384987893445,0.0,182857142.85714287
02 October 2021,81,Quận Long Biên,3650000000,"3,65 tỷ",3.0,1.0,1.0,1.0,40.0,109,Phường Phúc Đồng,4.0,1.65,3.0,4.0,105.9001,21.04425,1421.0,4.5,0.0,91250000.0
15 September 2021,76,Quận Hai Bà Trưng,2680000000,"2,68 tỷ",2.0,0.0,0.0,0.0,34.0,88,Phường Thanh Lương,3.0,4.467237714043407,3.0,4.0,105.86375,21.00371,535.0,4.591384987893445,0.0,78823529.41176471
15 September 2021,121,Quận Nam Từ Liêm,5000000000,5 tỷ,3.0,1.0,0.0,0.0,65.0,63,Phường Cầu Diễn,3.0,3.0,1.0,2.0,105.76507,21.03228,2280.0,4.591384987893445,0.0,76923076.92307693
15 September 2021,79,Quận Cầu Giấy,8400000000,"8,4 tỷ",4.0,1.0,1.0,0.0,52.3,151,Phường Dịch Vọng,4.0,5.0,3.0,3.0,105.79589,21.0344,797.0,3.8,0.0,160611854.68451244
15 September 2021,80,Quận Hoàng Mai,2900000000,"2,9 tỷ",3.0,1.0,0.0,0.0,35.0,48,Phường Mai Động,3.0,4.0,3.0,1.0,105.77833,20.97145,989.0,7.0,0.0,82857142.85714285
15 September 2021,129,Quận Bắc Từ Liêm,3400000000,"3,4 tỷ",3.0,1.0,1.0,1.0,35.0,38,Phường Xuân Đỉnh,3.0,3.0,3.0,4.0,105.7944,21.07138,0.0,8.0,0.0,97142857.14285715
23 September 2021,129,Quận Bắc Từ Liêm,2500000000,"2,5 tỷ",4.0,1.0,0.0,0.0,50.0,38,Phường Xuân Đỉnh,2.0,4.467237714043407,3.0,4.0,105.78554,21.08463,2668.0,4.591384987893445,0.0,50000000.0
16 September 2021,81,Quận Long Biên,18500000000,"18,5 tỷ",4.0,1.0,0.0,0.0,67.0,106,Phường Bồ Đề,3.762751202943674,4.467237714043407,1.0,2.0,105.8671872072934,21.030195656265562,0.0,6.0,0.0,276119402.98507464
16 September 2021,76,Quận Hai Bà Trưng,11700000000,"11,7 tỷ",4.0,0.0,0.0,0.0,130.0,85,Phường Thanh Nhàn,3.0,4.467237714043407,3.0,4.0,105.85314,21.0029,0.0,4.591384987893445,0.0,90000000.0
16 September 2021,79,Quận Cầu Giấy,14500000000,"14,5 tỷ",6.0,0.0,0.0,0.0,70.0,145,Phường Nghĩa Đô,6.0,4.467237714043407,3.0,4.0,105.78801,21.04627,826.0,4.0,0.0,207142857.14285713
16 September 2021,80,Quận Hoàng Mai,4850000000,"4,85 tỷ",4.0,1.0,1.0,0.0,48.0,56,Phường Hoàng Liệt,3.0,4.0,3.0,2.0,105.91082,21.05332,942.0,4.591384987893445,0.0,101041666.66666667
16 September 2021,86,Quận Hà Đông,4200000000,"4,2 tỷ",4.0,0.0,0.0,0.0,45.0,23,Phường Văn Quán,3.762751202943674,4.467237714043407,3.0,4.0,105.79477,20.97886,0.0,4.591384987893445,0.0,93333333.33333333
16 September 2021,77,Quận Thanh Xuân,4950000000,"4,95 tỷ",4.0,0.0,0.0,0.0,48.0,75,Phường Khương Mai,3.762751202943674,4.467237714043407,3.0,4.0,105.82646,20.994,652.0,4.591384987893445,0.0,103125000.0
16 September 2021,81,Quận Long Biên,650000000,650 triệu,1.0,3.0,0.0,0.0,35.0,103,Phường Long Biên,1.0,1.0,3.0,4.0,105.84645,21.03255,1423.0,4.591384987893445,0.0,18571428.57142857
16 September 2021,74,Quận Ba Đình,3100000000,"3,1 tỷ",2.0,1.0,0.0,0.0,20.0,120,Phường Quận Ba Đình,3.0,4.0,3.0,3.0,105.81285,21.02453,306.0,3.0,0.0,155000000.0
16 September 2021,77,Quận Thanh Xuân,3200000000,"3,2 tỷ",3.0,1.0,0.0,0.0,36.0,76,Phường Thượng Đình,3.0,4.0,3.0,2.0,105.80812,20.99503,677.0,3.0,0.0,88888888.8888889
16 September 2021,81,Quận Long Biên,9000000000,9 tỷ,4.0,1.0,0.0,0.0,96.0,108,Phường Ngọc Lâm,4.0,4.467237714043407,1.0,4.0,105.87339,21.04679,0.0,4.591384987893445,0.0,93750000.0
16 September 2021,86,Quận Hà Đông,4600000000,"4,6 tỷ",5.0,0.0,0.0,0.0,50.0,20,Phường La Khê,3.762751202943674,4.467237714043407,3.0,4.0,105.7472,20.97715,1804.0,4.591384987893445,0.0,92000000.0
16 September 2021,76,Quận Hai Bà Trưng,4500000000,"4,5 tỷ",5.0,0.0,0.0,0.0,45.0,82,Phường Vĩnh Tuy,4.0,4.467237714043407,1.0,4.0,105.77234,20.97994,510.0,3.0,0.0,100000000.0
16 September 2021,81,Quận Long Biên,2000000000,2 tỷ,3.0,1.0,0.0,0.0,30.0,101,Phường Phúc Lợi,4.0,4.0,4.0,4.0,105.92365,21.04662,0.0,4.591384987893445,1.0,66666666.666666664
02 October 2021,75,Quận Đống Đa,4150000000,"4,15 tỷ",4.0,1.0,0.0,0.0,43.0,128,Phường Láng Hạ,4.0,4.0,3.0,1.0,105.81009,21.01317,357.0,4.591384987893445,0.0,96511627.90697674
26 October 2021,74,Quận Ba Đình,6500000000,"6,5 tỷ",4.0,1.0,0.0,0.0,42.0,115,Phường Thành Công,3.0,4.467237714043407,3.0,4.0,105.82265961057021,21.0906,311.0,4.0,0.0,154761904.76190478
17 September 2021,80,Quận Hoàng Mai,1450000000,"1,45 tỷ",2.0,0.0,0.0,0.0,34.0,53,Phường Vĩnh Hưng,3.762751202943674,4.467237714043407,1.0,4.0,105.81381125871053,21.010090290259843,1037.0,4.591384987893445,0.0,42647058.823529415
17 September 2021,86,Quận Hà Đông,2900000000,"2,9 tỷ",4.0,1.0,0.0,0.0,42.0,28,Phường Quang Trung,4.0,4.0,3.0,4.0,105.75927,20.96903,1851.0,4.0,0.0,69047619.04761904
17 September 2021,77,Quận Thanh Xuân,6500000000,"6,5 tỷ",5.0,0.0,0.0,0.0,83.0,77,Phường Khương Trung,3.762751202943674,4.467237714043407,3.0,4.0,105.81799,20.99687,0.0,4.591384987893445,0.0,78313253.0120482
17 September 2021,77,Quận Thanh Xuân,3700000000,"3,7 tỷ",4.0,0.0,0.0,0.0,45.0,76,Phường Thượng Đình,3.762751202943674,4.467237714043407,3.0,4.0,105.80812,20.99503,0.0,4.591384987893445,0.0,82222222.22222222
17 September 2021,74,Quận Ba Đình,9300000000,"9,3 tỷ",6.0,0.0,0.0,0.0,41.0,113,Phường Liễu Giai,5.0,6.0,1.0,4.0,105.82105,21.04191,249.0,5.0,0.0,226829268.29268292
17 September 2021,86,Quận Hà Đông,2950000000,"2,95 tỷ",3.0,1.0,0.0,0.0,31.0,31,Phường Kiến Hưng,3.0,5.0,1.0,1.0,105.7824,20.96005,1794.0,4.0,1.0,95161290.32258065
17 September 2021,84,Huyện Thanh Trì,2250000000,"2,25 tỷ",1.0,0.0,0.0,0.0,51.0,13,Xã Hữu Hoà,1.0,4.467237714043407,3.0,4.0,105.80619,20.94273,1681.0,4.0,0.0,44117647.058823526
17 September 2021,80,Quận Hoàng Mai,15500000000,"15,5 tỷ",4.0,1.0,1.0,0.0,75.0,56,Phường Hoàng Liệt,3.762751202943674,4.467237714043407,2.0,4.0,105.8057,20.9884,1010.0,4.591384987893445,0.0,206666666.66666666
17 September 2021,75,Quận Đống Đa,12500000000,"12,5 tỷ",3.0,1.0,1.0,0.0,99.2,132,Phường Cát Linh,3.0,4.467237714043407,3.0,4.0,105.83153,21.02836,334.0,4.591384987893445,0.0,126008064.51612903
09 October 2021,79,Quận Cầu Giấy,2430000000,"2,43 tỷ",1.0,1.0,0.0,0.0,33.0,145,Phường Nghĩa Đô,1.0,4.467237714043407,3.0,4.0,105.78801,21.04627,826.0,4.0,0.0,73636363.63636364
17 September 2021,81,Quận Long Biên,3150000000,"3,15 tỷ",3.0,1.0,0.0,0.0,33.0,108,Phường Ngọc Lâm,3.0,5.0,3.0,1.0,105.87201,21.04772,1281.0,3.0,0.0,95454545.45454545
20 November 2021,80,Quận Hoàng Mai,2300000000,"2,3 tỷ",3.0,1.0,0.0,0.0,30.0,51,Phường Lĩnh Nam,4.0,4.467237714043407,3.0,4.0,105.88667,20.98203,0.0,4.591384987893445,1.0,76666666.66666667
30 October 2021,80,Quận Hoàng Mai,1350000000,"1,35 tỷ",2.0,0.0,0.0,0.0,39.0,53,Phường Vĩnh Hưng,1.0,4.467237714043407,3.0,4.0,105.87627,20.9833,985.0,3.7,0.0,34615384.615384616
17 September 2021,80,Quận Hoàng Mai,3000000000,3 tỷ,4.0,0.0,0.0,0.0,40.0,57,Phường Hoàng Văn Thụ,4.0,4.467237714043407,3.0,4.0,105.857,20.98837,973.0,4.0,0.0,75000000.0
17 September 2021,121,Quận Nam Từ Liêm,3250000000,"3,25 tỷ",4.0,0.0,0.0,1.0,36.0,60,Phường Mỹ Đình 2,4.0,4.0,3.0,4.0,105.76832,21.02741,2274.0,4.0,0.0,90277777.77777778
17 September 2021,77,Quận Thanh Xuân,5000000000,5 tỷ,5.0,1.0,0.0,0.0,60.0,73,Phường Thanh Xuân Nam,5.0,4.467237714043407,1.0,4.0,105.80812,20.99503,677.0,4.0,0.0,83333333.33333333
17 September 2021,80,Quận Hoàng Mai,1100000000,"1,1 tỷ",3.0,0.0,0.0,0.0,37.0,50,Phường Định Công,2.0,4.467237714043407,3.0,4.0,105.8273,20.9828,0.0,4.591384987893445,0.0,29729729.72972973
